host,port,server_name,http_method,http_path,http_code,http_headers,error_data
176.125.239.179,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.190,443,dns.controld.dev,HEAD,/,404,,
176.125.239.161,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.228,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.70,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.37,443,dns.controld.dev,HEAD,/,404,,
23.247.214.226,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.193,443,dns.controld.dev,HEAD,/,404,,
23.247.214.234,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.174,443,dns.controld.dev,HEAD,/,404,,
176.125.239.228,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.201,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.71,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.181,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.69,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.54,443,freedns.controld.dev,HEAD,/,404,,
23.247.213.180,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.184,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.233,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.76,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.237,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.231,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.72,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.23,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.176,443,dns.controld.dev,HEAD,/,404,,
176.125.239.174,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.175,443,dns.controld.dev,HEAD,/,404,,
23.247.214.244,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.216,443,dns.controld.dev,HEAD,/,404,,
23.247.214.246,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.79,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.162,443,dns.controld.dev,HEAD,/,404,,
23.247.213.186,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.247,443,dns.controld.dev,HEAD,/,404,,
176.125.239.246,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.196,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.74,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.180,443,dns.controld.dev,HEAD,/,404,,
176.125.239.226,443,dns.controld.dev,HEAD,/,404,,
176.125.239.111,443,dns.controld.dev,HEAD,/,404,,
23.247.214.236,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.17,443,dns.controld.dev,HEAD,/,404,,
176.125.239.219,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.77,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.181,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.112,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.247,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.115,443,dns.controld.dev,HEAD,/,404,,
23.247.212.48,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.238,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.7,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.77,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.76,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.249,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.31,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.236,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.194,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.73,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.177,443,dns.controld.dev,HEAD,/,404,,
23.247.212.86,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.2,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.182,443,dns.controld.dev,HEAD,/,404,,
176.125.239.219,443,dns.controld.dev,HEAD,/,404,,
23.247.214.2,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.32,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.120,443,dns.controld.dev,HEAD,/,404,,
23.247.214.79,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.240,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.114,443,dns.controld.dev,HEAD,/,404,,
176.125.239.121,443,dns.controld.dev,HEAD,/,404,,
176.125.239.50,443,dns.controld.dev,HEAD,/,404,,
176.125.239.17,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.113,443,dns.controld.dev,HEAD,/,404,,
23.247.214.44,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.84,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.83,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.80,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.81,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.189,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.46,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.172,443,freedns.controld.dev,HEAD,/,404,,
23.247.212.87,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.45,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.118,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.116,443,freedns.controld.dev,HEAD,/,404,,
23.247.213.194,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.85,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.40,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.78,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.8,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.88,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.193,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.112,443,dns.controld.dev,HEAD,/,404,,
23.247.214.84,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.197,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.114,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.146,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.92,443,freedns.controld.dev,HEAD,/,404,,
23.247.212.94,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.188,443,freedns.controld.dev,HEAD,/,404,,
23.247.212.98,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.79,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.206,443,dns.controld.dev,HEAD,/,404,,
176.125.239.77,443,freedns.controld.dev,HEAD,/,404,,
23.247.213.101,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.42,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.205,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.86,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.99,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.9,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.74,443,dns.controld.dev,HEAD,/,404,,
23.247.213.207,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.98,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.201,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.131,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.211,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.182,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.228,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.69,443,dns.controld.dev,HEAD,/,404,,
23.247.212.235,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.209,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.130,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.136,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.66,443,dns.controld.dev,HEAD,/,404,,
23.247.213.215,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.233,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.54,443,dns.controld.dev,HEAD,/,404,,
176.125.239.73,443,dns.controld.dev,HEAD,/,404,,
176.125.239.95,443,dns.controld.dev,HEAD,/,404,,
176.125.239.180,443,freedns.controld.dev,HEAD,/,404,,
23.247.213.229,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.22,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.239,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.253,443,dns.controld.dev,HEAD,/,404,,
176.125.239.44,443,freedns.controld.dev,HEAD,/,404,,
23.247.213.231,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.24,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.31,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.208,443,freedns.controld.dev,HEAD,/,404,,
176.125.239.99,443,freedns.controld.dev,HEAD,/,404,,
23.247.215.121,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.93,443,freedns.controld.dev,HEAD,/,404,,
23.247.215.120,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.137,443,freedns.controld.dev,HEAD,/,404,,
23.247.213.236,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.26,443,dns.controld.dev,HEAD,/,404,,
23.247.213.216,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.91,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.114,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.12,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.131,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.75,443,dns.controld.dev,HEAD,/,404,,
23.247.212.34,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.130,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.136,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.0,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.133,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.111,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
217.146.2.63,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.142,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.132,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.137,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.199,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.119,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.140,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.119,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.143,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.204,443,freedns.controld.dev,HEAD,/,404,,
23.247.214.115,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.144,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.145,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.139,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.141,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.146,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.120,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
176.125.239.36,443,freedns.controld.dev,HEAD,/,404,,
23.247.215.147,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.118,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.212.228,443,ewr-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.114,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.226,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.239,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.101,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.188,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.148,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.100,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.150,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.237,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.215.14,443,dal-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.0,443,dns.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.214.100,443,lax-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
23.247.213.133,443,chi-1.edge.nextdns.io,HEAD,/,405,Strict-Transport-Security: max-age=63072000; includeSubDomains; preload,
